advertiser,pageId,libraryId,active,start,end,format,cta,link,title,body,regions,mediaFiles
Olegario.empreendimentos,116996421373581,1732200361361851,True,2026-08-05,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Vila Guilherme: Saia do Aluguel,Procurando apartamento na Vila Guilherme? 📍  Chegou a sua oportunidade de morar bem na região da Rua Amadeu! Conquiste seu 2 dormitórios com todas as vantagens do Minha Casa Minha Vida.  ✅ Renda familiar facilitada  ✅ Utilize seu FGTS  ✅ Suporte completo na aprovação do crédito  Clique no botão abaixo e fale direto com a nossa equipe pelo WhatsApp para receber a tabela de valores!,,1732200361361851_0_video_hd.mp4;1732200361361851_0_video_sd.mp4;1732200361361851_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1562585148892554,True,2026-08-09,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Simule Seu Financiamento sem Custos,"Morar na Barra Funda / Bom Retiro é ter São Paulo aos seus pés! 🚆🏙️  Conheça os apartamentos na região com mobilidade total, perto de estações de metrô, transporte e tudo o que você precisa no dia a dia.  🔹 Entrada facilitada  🔹 Use seu FGTS  🔹 Benefícios do Minha Casa Minha Vida  🔹 Localização estratégica e hiperconectada  Conquiste seu espaço em uma das regiões que mais se valoriza na cidade. Faça uma simulação sem compromisso! 👇",metrô|são paulo,1562585148892554_0_video_hd.mp4;1562585148892554_0_video_sd.mp4;1562585148892554_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,28315034791415959,True,2026-08-09,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Simule Seu Financiamento sem Custos,SAIA DO ALUGUEL NA VILA GUILHERME! 🔑  Apartamentos modernos perto de tudo o que você precisa na região da Rua Amadeu.  💰 Condições especiais de lançamento  📉 Juros reduzidos e facilidade no financiamento  Fale conosco pelo WhatsApp e solicite sua simulação gratuita antes que as unidades acabem!,,28315034791415959_0_video_hd.mp4;28315034791415959_0_video_sd.mp4;28315034791415959_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1038092135534023,True,2026-08-10,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Simule Seu Financiamento sem Custos,"Morar na Barra Funda / Bom Retiro é ter São Paulo aos seus pés! 🚆🏙️  Conheça os apartamentos na região com mobilidade total, perto de estações de metrô, transporte e tudo o que você precisa no dia a dia.  🔹 Entrada facilitada  🔹 Use seu FGTS  🔹 Benefícios do Minha Casa Minha Vida  🔹 Localização estratégica e hiperconectada  Conquiste seu espaço em uma das regiões que mais se valoriza na cidade. Faça uma simulação sem compromisso! 👇",metrô|são paulo,1038092135534023_0_video_hd.mp4;1038092135534023_0_video_sd.mp4;1038092135534023_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,3279888285732383,True,2026-08-10,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Vila Guilherme: Saia do Aluguel,Procurando apartamento na Vila Guilherme? 📍  Chegou a sua oportunidade de morar bem na região da Rua Amadeu! Conquiste seu 2 dormitórios com todas as vantagens do Minha Casa Minha Vida.  ✅ Renda familiar facilitada  ✅ Utilize seu FGTS  ✅ Suporte completo na aprovação do crédito  Clique no botão abaixo e fale direto com a nossa equipe pelo WhatsApp para receber a tabela de valores!,,3279888285732383_0_video_hd.mp4;3279888285732383_0_video_sd.mp4;3279888285732383_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,4111630459000474,True,2026-08-23,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Simule Seu Financiamento sem Custos,SAIA DO ALUGUEL NA VILA GUILHERME! 🔑  Apartamentos modernos perto de tudo o que você precisa na região da Rua Amadeu.  💰 Condições especiais de lançamento  📉 Juros reduzidos e facilidade no financiamento  Fale conosco pelo WhatsApp e solicite sua simulação gratuita antes que as unidades acabem!,,4111630459000474_0_video_hd.mp4;4111630459000474_0_video_sd.mp4;4111630459000474_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,2355594635176043,True,2026-08-23,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Simule Seu Financiamento sem Custos,SAIA DO ALUGUEL NA VILA GUILHERME! 🔑  Apartamentos modernos perto de tudo o que você precisa na região da Rua Amadeu.  💰 Condições especiais de lançamento  📉 Juros reduzidos e facilidade no financiamento  Fale conosco pelo WhatsApp e solicite sua simulação gratuita antes que as unidades acabem!,,2355594635176043_0_video_hd.mp4;2355594635176043_0_video_sd.mp4;2355594635176043_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1210896448781536,True,2026-08-25,2026-09-16,VIDEO,Saiba mais,http://fb.me/,"Seu 1 ou 2 dorms na Barra Funda! Varanda, suíte, vaga e lazer completo pelo Minha Casa Minha Vida.","🏢 SUA VIDA NO CORAÇÃO DE SÃO PAULO!  Já pensou em morar na Barra Funda, cercado cultura, feiras tradicionais e com acesso fácil a tudo?  Venha conhecer esse lançamento incrível: ✨ Apartamentos de 1 e 2 dormitórios 🛋️ Opções com Varanda, Suíte e Vaga de garagem 🏊 Lazer de clube para você e sua família 🚇 Pertinho do Metrô para você não perder tempo no trânsito!  E o melhor: com as facilidades e subsídios do programa Minha Casa Minha Vida. Chegou a hora de sair do aluguel com a melhor mobilidade de SP.  📲 Clique em ""Saiba Mais"" e fale com a nossa equipe agora mesmo!",metrô|são paulo,1210896448781536_0_video_hd.mp4;1210896448781536_0_video_sd.mp4;1210896448781536_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1072135011839156,True,2026-08-25,2026-09-16,VIDEO,Saiba mais,http://fb.me/,"Seu 1 ou 2 dorms na Barra Funda! Varanda, suíte, vaga e lazer completo pelo Minha Casa Minha Vida.","🏢 SUA VIDA NO CORAÇÃO DE SÃO PAULO!  Já pensou em morar na Barra Funda, cercado cultura, feiras tradicionais e com acesso fácil a tudo?  Venha conhecer esse lançamento incrível: ✨ Apartamentos de 1 e 2 dormitórios 🛋️ Opções com Varanda, Suíte e Vaga de garagem 🏊 Lazer de clube para você e sua família 🚇 Pertinho do Metrô para você não perder tempo no trânsito!  E o melhor: com as facilidades e subsídios do programa Minha Casa Minha Vida. Chegou a hora de sair do aluguel com a melhor mobilidade de SP.  📲 Clique em ""Saiba Mais"" e fale com a nossa equipe agora mesmo!",metrô|são paulo,1072135011839156_0_video_hd.mp4;1072135011839156_0_video_sd.mp4;1072135011839156_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1631865648333663,True,2026-09-07,2026-09-16,IMAGE,Ver detalhes,http://fb.me/,Entrada a partir de R$ 800,"Realize o sonho do imóvel próprio na Zona Sul! Garanta seu apartamento na planta perto das estações Adolfo Pinheiro e Largo Treze. Planos com até 100% de financiamento no programa Minha Casa Minha Vida, entrada a partir de R$ 800, parcelamento durante as obras e uso do seu FGTS.",,1631865648333663_img0.jpg
Olegario.empreendimentos,116996421373581,1409366574650885,True,2026-09-08,2026-09-15,VIDEO,Saiba mais,http://fb.me/,"Seu 1 ou 2 dorms na Barra Funda! Varanda, suíte, vaga e lazer completo pelo Minha Casa Minha Vida.","🏢 SUA VIDA NO CORAÇÃO DE SÃO PAULO!  Já pensou em morar na Barra Funda, cercado cultura, feiras tradicionais e com acesso fácil a tudo?  Venha conhecer esse lançamento incrível: ✨ Apartamentos de 1 e 2 dormitórios 🛋️ Opções com Varanda, Suíte e Vaga de garagem 🏊 Lazer de clube para você e sua família 🚇 Pertinho do Metrô para você não perder tempo no trânsito!  E o melhor: com as facilidades e subsídios do programa Minha Casa Minha Vida. Chegou a hora de sair do aluguel com a melhor mobilidade de SP.  📲 Clique em ""Saiba Mais"" e fale com a nossa equipe agora mesmo!",metrô|são paulo,1409366574650885_0_video_hd.mp4;1409366574650885_0_video_sd.mp4;1409366574650885_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1063994173028249,True,2026-09-08,2026-09-16,VIDEO,Saiba mais,http://fb.me/,"Seu 1 ou 2 dorms na Barra Funda! Varanda, suíte, vaga e lazer completo pelo Minha Casa Minha Vida.","🏢 SUA VIDA NO CORAÇÃO DE SÃO PAULO!  Já pensou em morar na Barra Funda, cercado cultura, feiras tradicionais e com acesso fácil a tudo?  Venha conhecer esse lançamento incrível: ✨ Apartamentos de 1 e 2 dormitórios 🛋️ Opções com Varanda, Suíte e Vaga de garagem 🏊 Lazer de clube para você e sua família 🚇 Pertinho do Metrô para você não perder tempo no trânsito!  E o melhor: com as facilidades e subsídios do programa Minha Casa Minha Vida. Chegou a hora de sair do aluguel com a melhor mobilidade de SP.  📲 Clique em ""Saiba Mais"" e fale com a nossa equipe agora mesmo!",metrô|são paulo,1063994173028249_0_video_hd.mp4;1063994173028249_0_video_sd.mp4;1063994173028249_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1095739289515851,True,2026-09-08,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Lançamento na Vila Sofia,"Quer morar no melhor da Zona Sul? Conheça este mega lançamento próximo ao Jardim Marajoara e Vila Sofia. Apartamentos de 1 e 2 dorms com varanda, vaga e suíte. Facilidade de pagamento no Minha Casa Minha Vida, entrada a partir de R$ 800 e fluxo facilitado no período de obras.",,1095739289515851_0_video_hd.mp4;1095739289515851_0_video_sd.mp4;1095739289515851_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,881708401540354,True,2026-09-08,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Lançamento na Vila Sofia,"Quer morar no melhor da Zona Sul? Conheça este mega lançamento próximo ao Jardim Marajoara e Vila Sofia. Apartamentos de 1 e 2 dorms com varanda, vaga e suíte. Facilidade de pagamento no Minha Casa Minha Vida, entrada a partir de R$ 800 e fluxo facilitado no período de obras.",,881708401540354_0_video_hd.mp4;881708401540354_0_video_sd.mp4;881708401540354_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1738449020740410,True,2026-09-09,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,"Apês com Varanda, Suíte e Vaga","Seu novo apê de 1 ou 2 dormitórios com varanda, suíte e opção de vaga está aqui! Localizado na Zona Sul, próximo às estações Largo Treze e Adolfo Pinheiro. Aproveite as vantagens do programa do governo, entre com apenas R$ 800 e parcele o restante durante a construção.",,1738449020740410_0_video_hd.mp4;1738449020740410_0_video_sd.mp4;1738449020740410_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1549517356382522,True,2026-09-10,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Mega Lançamento na Zona Sul,"Chegou a hora de sair do aluguel! Mega lançamento na Zona Sul com condições exclusivas de primeira tabela. Projetos de 1 e 2 dorms perto de Santo Amaro e Estação Adolfo Pinheiro. Financiamento de até 100% pelo Minha Casa Minha Vida, com entrada a partir de R$ 800 e uso do FGTS.",,1549517356382522_0_video_hd.mp4;1549517356382522_0_video_sd.mp4;1549517356382522_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1751565509449112,True,2026-09-11,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Ideal para Morar ou Investir,"Oportunidade de investimento na Zona Sul! Apartamentos na planta em localização estratégica próximo ao Jardim Marajoara e Santo Amaro. Plantas funcionais de 1 e 2 dorms com opção de vaga, suíte e varanda. Ideal para morar ou gerar renda com aluguel em uma região em constante valorização.",,1751565509449112_0_video_hd.mp4;1751565509449112_0_video_sd.mp4;1751565509449112_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1075219461890268,True,2026-09-12,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Lançamento na Vila Sofia,"Quer morar no melhor da Zona Sul? Conheça este mega lançamento próximo ao Jardim Marajoara e Vila Sofia. Apartamentos de 1 e 2 dorms com varanda, vaga e suíte. Facilidade de pagamento no Minha Casa Minha Vida, entrada a partir de R$ 800 e fluxo facilitado no período de obras.",,1075219461890268_0_video_hd.mp4;1075219461890268_0_video_sd.mp4;1075219461890268_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1015394508182616,True,2026-09-12,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,,"Realize o sonho do imóvel próprio na Zona Sul! Garanta seu apartamento na planta perto das estações Adolfo Pinheiro e Largo Treze. Planos com até 100% de financiamento no programa Minha Casa Minha Vida, entrada a partir de R$ 800, parcelamento durante as obras e uso do seu FGTS.",,1015394508182616_0_video_hd.mp4;1015394508182616_0_video_sd.mp4;1015394508182616_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1107447555141033,True,2026-09-12,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Simule Seu Financiamento sem Custos,Procurando apartamento na Vila Guilherme? 📍  Chegou a sua oportunidade de morar bem na região da Rua Amadeu! Conquiste seu 2 dormitórios com todas as vantagens do Minha Casa Minha Vida.  ✅ Renda familiar facilitada  ✅ Utilize seu FGTS  ✅ Suporte completo na aprovação do crédito  Clique no botão abaixo e fale direto com a nossa equipe pelo WhatsApp para receber a tabela de valores!,,1107447555141033_0_video_hd.mp4;1107447555141033_0_video_sd.mp4;1107447555141033_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,2044510829503703,True,2026-09-12,2026-09-16,VIDEO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,,"Apartamento na planta na Zona Sul com entrada a partir de R$ 800! 🏢✨  Chegou a sua oportunidade de sair do aluguel e conquistar o seu imóvel próprio na localização que você sempre quis: no cruzamento da Rua Washington Luiz com a Av. Nossa Senhora do Sabará.  Benefícios imperdíveis: • Benefícios do programa Minha Casa Minha Vida • Use seu FGTS na negociação • Condições exclusivas de lançamento Cury Construtora • Fácil acesso a transporte, comércios e serviços da Zona Sul  Garanta as condições de lançamento antes que as unidades esgotem!",,2044510829503703_0_video_hd.mp4;2044510829503703_0_video_sd.mp4;2044510829503703_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1552676816182991,True,2026-09-13,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,"Apês com Varanda, Suíte e Vaga","Seu novo apê de 1 ou 2 dormitórios com varanda, suíte e opção de vaga está aqui! Localizado na Zona Sul, próximo às estações Largo Treze e Adolfo Pinheiro. Aproveite as vantagens do programa do governo, entre com apenas R$ 800 e parcele o restante durante a construção.",,1552676816182991_0_video_hd.mp4;1552676816182991_0_video_sd.mp4;1552676816182991_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,1706791093740069,True,2026-09-14,2026-09-16,VIDEO,Saiba mais,https://api.whatsapp.com/send,Ideal para Morar ou Investir,"Oportunidade de investimento na Zona Sul! Apartamentos na planta em localização estratégica próximo ao Jardim Marajoara e Santo Amaro. Plantas funcionais de 1 e 2 dorms com opção de vaga, suíte e varanda. Ideal para morar ou gerar renda com aluguel em uma região em constante valorização.",,1706791093740069_0_video_hd.mp4;1706791093740069_0_video_sd.mp4;1706791093740069_0_video_preview.jpg
Olegario.empreendimentos,116996421373581,4319074621689179,True,2026-09-14,2026-09-16,VIDEO,Enviar mensagem pelo WhatsApp,https://api.whatsapp.com/send,,"Apartamento na planta na Zona Sul com entrada a partir de R$ 800! 🏢✨  Chegou a sua oportunidade de sair do aluguel e conquistar o seu imóvel próprio na localização que você sempre quis: no cruzamento da Rua Washington Luiz com a Av. Nossa Senhora do Sabará.  Benefícios imperdíveis: • Benefícios do programa Minha Casa Minha Vida • Use seu FGTS na negociação • Condições exclusivas de lançamento Cury Construtora • Fácil acesso a transporte, comércios e serviços da Zona Sul  Garanta as condições de lançamento antes que as unidades esgotem!",,4319074621689179_0_video_hd.mp4;4319074621689179_0_video_sd.mp4;4319074621689179_0_video_preview.jpg
RCC Construtora e Incorporadora,573875999153306,1609068117011647,True,2026-03-11,2026-09-16,IMAGE,Cadastre-se,http://fb.me/,Visite o decorado!,"🚨 Unidades limitadas! 🏠 1 e 2 quartos com lazer exclusivo, a 4 minutos da estação Penha 🚇  💼 Financiamento pela Caixa 💚 Use seu FGTS 📍 Vista Penha – Zona Leste de SP  🔥 Saia do aluguel agora mesmo e garanta seu novo lar!",penha|zona leste,1609068117011647_img0.jpg
